Row_ID,SKU,Seller_ID,Seller_Name,Category,Brand,Model_Name,Model_Number,UPC,GTIN,Title,Description,Price_USD,Weight_lbs,Stock_Quantity,Primary_Image_URL,Specifications,Listing_Date,Last_Updated,Is_Active,Data_Quality_Issue
647,BB-MKT-00437,S006,NextGen Devices,Laptops,Apple,Aspire 5,AP-6496-BK,291525842785,0291525842785,"Apple Aspire 5 14"" Laptop - 16GB RAM 512GB SSD",Experience premium performance with the Apple Aspire 5. Designed for professionals and students alike.,652.57,1.43,212,https://images.bestbuy.com/marketplace/apple-aspire-5-main.jpg,"RAM_GB: 16 | Storage_GB: 512 | Screen_Size: 14"" | Processor: Intel i5",2024-09-25,2024-09-25,Yes,
648,BB-MKT-00340,S008,DigitalHub USA,Headphones,Sony,Studio Pro,SO-4089-BL,510376446583,0510376446583,Sony Studio Pro On-ear Wired Headphones,Enjoy crystal-clear audio with the Sony Studio Pro. Perfect for music lovers and remote workers.,487.72,0.31,127,https://images.bestbuy.com/marketplace/sony-studio-pro-main.jpg,Type: On-ear | Connectivity: Wired | ANC: Yes | Battery_Hours: 20,2024-09-22,2024-09-22,Yes,
649,BB-MKT-00616,S003,PrimeElectronics,Tablets,Samsung,iPad Pro 12.9,SA-6202-BK,405519350443,0405519350443,"Samsung iPad Pro 12.9 12.9"" 128GB Tablet",Stay productive and entertained with the Samsung iPad Pro 12.9. Powerful performance in a sleek design.,748.0,0.89,331,https://images.bestbuy.com/marketplace/samsung-ipad-pro-12.9-main.jpg,"Storage_GB: 128 | Screen_Size: 12.9"" | Cellular: No | RAM_GB: 8",2024-11-25,2024-11-25,Yes,
650,BB-MKT-00298,S005,ConnectPro Sales,Laptops,HP,MacBook Air,HP-4842-BK,820142730930,0820142730930,"HP MacBook Air 15.6"" Laptop - 64GB RAM 512GB SSD",Experience premium performance with the HP MacBook Air. Designed for professionals and students alike.,997.79,1.31,99,https://images.bestbuy.com/marketplace/hp-macbook-air-main.jpg,"RAM_GB: 64 | Storage_GB: 512 | Screen_Size: 15.6"" | Processor: Intel i7",2024-12-10,2024-12-10,Yes,
651,BB-MKT-00041,S006,NextGen Devices,Laptops,Microsoft,Tab P12 Pro,MI-1853-SL,695922521544,0695922521544,"Microsoft Tab P12 Pro 8"" 256GB Tablet",Stay productive and entertained with the Microsoft Tab P12 Pro. Powerful performance in a sleek design.,406.86,0.34,490,https://images.bestbuy.com/marketplace/microsoft-tab-p12-pro-main.jpg,"Storage_GB: 256 | Screen_Size: 8"" | Cellular: No | RAM_GB: 4",2024-07-21,2024-07-21,Yes,CATEGORY_MISMATCH
652,BB-MKT-00167,S006,NextGen Devices,Laptops,Acer,MacBook Air,AC-7739-BK,684143952105,0684143952105,"Acer MacBook Air 16"" Laptop - 64GB RAM 1024GB SSD",Experience premium performance with the Acer MacBook Air. Designed for professionals and students alike.,434.12,2.36,274,https://images.bestbuy.com/marketplace/acer-macbook-air-main.jpg,"RAM_GB: 64 | Storage_GB: 1024 | Screen_Size: 16"" | Processor: Intel i5",2024-11-24,2024-11-24,Yes,
653,BB-MKT-00301,S005,ConnectPro Sales,TVs,Hisense,OLED C3,HI-1511-BL,793668048921,0793668048921,"Hisense 55"" 1080p Full HD Smart TV OLED C3",Immerse yourself in stunning visuals with the Hisense OLED C3. Features cutting-edge display technology.,3133.5,17.36,18,https://images.bestbuy.com/marketplace/hisense-oled-c3-main.jpg,"Screen_Size: 55"" | Resolution: 1080p Full HD | Smart_TV: Yes | HDR: HDR10+",2025-04-09,2025-04-09,Yes,
654,BB-MKT-00680,S002,EliteGadgets Inc,TVs,TCL,U8K,TC-4390-WH,398960726526,0398960726526,"TCL 65"" 1080p Full HD Smart TV U8K",Immerse yourself in stunning visuals with the TCL U8K. Features cutting-edge display technology.,262.5,33.16,303,https://images.bestbuy.com/marketplace/tcl-u8k-main.jpg,"Screen_Size: 65"" | Resolution: 1080p Full HD | Smart_TV: No | HDR: Dolby Vision",2024-07-05,2024-07-05,Yes,
655,BB-MKT-00867,S007,SmartBuy Co,Tablets,Apple,Tab P12 Pro,AP-2899-BL,385293121891,0385293121891,"Apple Tab P12 Pro 12.4"" 512GB Tablet",Stay productive and entertained with the Apple Tab P12 Pro. Powerful performance in a sleek design.,726.37,0.77,364,https://images.bestbuy.com/marketplace/apple-tab-p12-pro-main.jpg,"Storage_GB: 512 | Screen_Size: 12.4"" | Cellular: Yes | RAM_GB: 8",2024-12-19,2024-12-19,Yes,
656,BB-MKT-00704,S005,ConnectPro Sales,Laptops,Acer,Aspire 5,AC-2527-SL,443803752159,0443803752159,"Acer Aspire 5 16"" Laptop - 8GB RAM 1024GB SSD",Experience premium performance with the Acer Aspire 5. Designed for professionals and students alike.,416.81,1.77,144,https://images.bestbuy.com/marketplace/acer-aspire-5-main.jpg,"RAM_GB: 8 | Storage_GB: 1024 | Screen_Size: 16"" | Processor: Intel i5",2025-01-20,2025-01-20,Yes,
657,BB-MKT-00530,S001,TechDirect LLC,TVs,TCL,V-Series,TC-9824-WH,790811515121,0790811515121,"TCL 50"" 1080p Full HD Smart TV V-Series",Immerse yourself in stunning visuals with the TCL V-Series. Features cutting-edge display technology.,571.85,41.87,75,https://images.bestbuy.com/marketplace/tcl-v-series-main.jpg,"Screen_Size: 50"" | Resolution: 1080p Full HD | Smart_TV: Yes | HDR: Dolby Vision",2025-02-28,2025-02-28,Yes,
658,BB-MKT-00121,S004,ValueTech Store,Laptops,Dell,MacBook Air,DE-5264-BL,388268588472,0388268588472,"Dell MacBook Air 16"" Laptop - 16GB RAM 512GB SSD",Experience premium performance with the Dell MacBook Air. Designed for professionals and students alike.,849.6,2.18,355,https://images.bestbuy.com/marketplace/dell-macbook-air-main.jpg,"RAM_GB: 16 | Storage_GB: 512 | Screen_Size: 16"" | Processor: Apple M2",2025-03-09,2025-03-09,Yes,
659,BB-MKT-00600,S001,TechDirect LLC,Headphones,Sennheiser,WH-1000XM5,SE-9789-BL,242209562422,0242209562422,Sennheiser WH-1000XM5 Over-ear Wired Headphones,Enjoy crystal-clear audio with the Sennheiser WH-1000XM5. Perfect for music lovers and remote workers.,277.69,0.22,489,https://images.bestbuy.com/marketplace/sennheiser-wh-1000xm5-main.jpg,Type: Over-ear | Connectivity: Wired | ANC: No | Battery_Hours: 36,2024-10-14,2024-10-14,Yes,
660,BB-MKT-00746,S006,NextGen Devices,Tablets,Samsung,iPad Pro 12.9,SA-4373-BK,370036930485,0370036930485,"Samsung iPad Pro 12.9 11"" 256GB Tablet",Stay productive and entertained with the Samsung iPad Pro 12.9. Powerful performance in a sleek design.,235.42,0.6,108,https://images.bestbuy.com/marketplace/samsung-ipad-pro-12.9-main.jpg,"Storage_GB: 256 | Screen_Size: 11"" | Cellular: Yes | RAM_GB: 8",2024-07-07,2024-07-07,Yes,
661,BB-MKT-00050,S002,EliteGadgets Inc,Smart Home,Philips,Ultra 2,PH-5530-SL,631453260232,0631453260232,Philips Ultra 2 Smart Home Device,Transform your home with the Philips Ultra 2. Easy setup and seamless smart home integration.,489.84,1.27,151,https://images.bestbuy.com/marketplace/philips-ultra-2-main.jpg,Connectivity: Zigbee | Voice_Assistant: Google Assistant | Power: Battery,2024-10-25,2024-10-25,Yes,
662,BB-MKT-00549,S008,DigitalHub USA,Laptops,HP,MacBook Air,HP-3130-BL,564123587757,0564123587757,"HP MacBook Air 13.3"" Laptop - 64GB RAM 512GB SSD",Experience premium performance with the HP MacBook Air. Designed for professionals and students alike.,850.05,1.32,346,https://images.bestbuy.com/marketplace/hp-macbook-air-main.jpg,"RAM_GB: 64 | Storage_GB: 512 | Screen_Size: 13.3"" | Processor: Intel i5",2025-03-27,2025-03-27,Yes,
663,BB-MKT-00773,S008,DigitalHub USA,Headphones,Jabra,AirPods Max,JA-7960-WH,995143754255,0496439958070,Jabra AirPods Max On-ear Wired Headphones,Enjoy crystal-clear audio with the Jabra AirPods Max. Perfect for music lovers and remote workers.,43.54,0.31,288,https://images.bestbuy.com/marketplace/jabra-airpods-max-main.jpg,Type: On-ear | Connectivity: Wired | ANC: Yes | Battery_Hours: 36,2025-01-16,2025-01-16,Yes,GTIN_UPC_MISMATCH
664,BB-MKT-00579,S006,NextGen Devices,Tablets,Lenovo,Fire HD 10,LE-1991-WH,150667839076,0150667839076,"Lenovo Fire HD 10 10.1"" 512GB Tablet",Stay productive and entertained with the Lenovo Fire HD 10. Powerful performance in a sleek design.,507.42,0.56,491,https://images.bestbuy.com/marketplace/lenovo-fire-hd-10-main.jpg,"Storage_GB: 512 | Screen_Size: 10.1"" | Cellular: Yes | RAM_GB: 6",2024-12-31,2024-12-31,Yes,
665,BB-MKT-00282,S005,ConnectPro Sales,Tablets,Apple,Fire HD 10,AP-1927-WH,834667320053,0834667320053,"Apple Fire HD 10 8"" 64GB Tablet",Stay productive and entertained with the Apple Fire HD 10. Powerful performance in a sleek design.,456.03,0.77,146,https://images.bestbuy.com/marketplace/apple-fire-hd-10-main.jpg,"Storage_GB: 64 | Screen_Size: 8"" | Cellular: No | RAM_GB: 6",2024-11-06,2024-11-06,Yes,
666,BB-MKT-00475,S005,ConnectPro Sales,TVs,LG,OLED C3,LG-8934-BL,950484297513,0950484297513,"LG 43"" 8K Smart TV OLED C3",Immerse yourself in stunning visuals with the LG OLED C3. Features cutting-edge display technology.,408.44,12.74,406,https://images.bestbuy.com/marketplace/lg-oled-c3-main.jpg,"Screen_Size: 43"" | Resolution: 8K | Smart_TV: Yes | HDR: HDR10",2025-03-20,2025-03-20,Yes,
667,BB-MKT-00186,S003,PrimeElectronics,TVs,Vizio,V-Series,VI-8037-BL,594768741028,0594768741028,"Vizio 65"" 8K Smart TV V-Series",Immerse yourself in stunning visuals with the Vizio V-Series. Features cutting-edge display technology.,265.69,17.45,142,https://images.bestbuy.com/marketplace/vizio-v-series-main.jpg,"Screen_Size: 65"" | Resolution: 8K | Smart_TV: Yes | HDR: HDR10+",2024-08-02,2024-08-02,Yes,
668,BB-MKT-00515,S006,NextGen Devices,Tablets,Microsoft,Surface Pro 9,MI-6169-BL,284222622685,0284222622685,"Microsoft Surface Pro 9 12.9"" 256GB Tablet",Stay productive and entertained with the Microsoft Surface Pro 9. Powerful performance in a sleek design.,1027.23,0.39,436,https://images.bestbuy.com/marketplace/microsoft-surface-pro-9-main.jpg,"Storage_GB: 256 | Screen_Size: 12.9"" | Cellular: No | RAM_GB: 12",2025-02-11,2025-02-11,Yes,
669,BB-MKT-00071,S005,ConnectPro Sales,Smart Home,Google,Echo Show 10,GO-7951-SL,801364526954,0801364526954,Google Echo Show 10 Smart Home Device,Transform your home with the Google Echo Show 10. Easy setup and seamless smart home integration.,243.71,0.52,196,https://images.bestbuy.com/marketplace/google-echo-show-10-main.jpg,Connectivity: Bluetooth | Voice_Assistant: Apple HomeKit | Power: USB-C,2025-03-05,2025-03-05,Yes,
670,BB-MKT-00192,S007,SmartBuy Co,Smart Home,Amazon,Video Doorbell Pro 2,AM-4580-BL,698896109170,0698896109170,Amazon Video Doorbell Pro 2 Smart Home Device,Transform your home with the Amazon Video Doorbell Pro 2. Easy setup and seamless smart home integration.,85.0,1.26,384,https://images.bestbuy.com/marketplace/amazon-video-doorbell-pro-2-main.jpg,Connectivity: Z-Wave | Voice_Assistant: Alexa | Power: USB-C,2024-11-04,2024-11-04,Yes,DUPLICATE_SKU
671,BB-MKT-00858,S005,ConnectPro Sales,TVs,TCL,U8K,TC-8126-BL,750500480945,0750500480945,"TCL 50"" 4K UHD Smart TV U8K",Immerse yourself in stunning visuals with the TCL U8K. Features cutting-edge display technology.,2024.9,18.72,370,https://images.bestbuy.com/marketplace/tcl-u8k-main.jpg,"Screen_Size: 50"" | Resolution: 4K UHD | Smart_TV: No | HDR: HDR10+",2025-01-08,2025-01-08,Yes,
672,BB-MKT-00029,S006,NextGen Devices,Laptops,Dell,IdeaPad 5,DE-8119-SL,753300614396,0753300614396,"Dell IdeaPad 5 15.6"" Laptop - 16GB RAM 1024GB SSD",Experience premium performance with the Dell IdeaPad 5. Designed for professionals and students alike.,1928.94,1.7,310,https://images.bestbuy.com/marketplace/dell-ideapad-5-main.jpg,"RAM_GB: 16 | Storage_GB: 1024 | Screen_Size: 15.6"" | Processor: Intel i5",2025-03-19,2025-03-19,Yes,
673,BB-MKT-00724,S006,NextGen Devices,Tablets,Lenovo,Tab P12 Pro,LE-5333-SL,393275847844,0393275847844,"Lenovo Tab P12 Pro 11"" 64GB Tablet",Stay productive and entertained with the Lenovo Tab P12 Pro. Powerful performance in a sleek design.,1113.26,0.78,212,https://images.bestbuy.com/marketplace/lenovo-tab-p12-pro-main.jpg,"Storage_GB: 64 | Screen_Size: 11"" | Cellular: Yes | RAM_GB: 16",2024-11-01,2024-11-01,Yes,
674,BB-MKT-00132,S007,SmartBuy Co,Smart Home,Nest,Nest Hub Max,NE-9108-BL,409454714700,0409454714700,Nest Nest Hub Max Smart Home Device,Transform your home with the Nest Nest Hub Max. Easy setup and seamless smart home integration.,163.3,0.11,55,https://images.bestbuy.com/marketplace/nest-nest-hub-max-main.jpg,Connectivity: Zigbee | Voice_Assistant: Apple HomeKit | Power: Battery,2025-02-06,2025-02-06,Yes,
675,BB-MKT-00739,S002,EliteGadgets Inc,Tablets,Microsoft,Fire HD 10,MI-2225-BL,407351977297,0407351977297,"Microsoft Fire HD 10 12.9"" 128GB Tablet",Stay productive and entertained with the Microsoft Fire HD 10. Powerful performance in a sleek design.,933.45,0.56,416,https://images.bestbuy.com/marketplace/microsoft-fire-hd-10-main.jpg,"Storage_GB: 128 | Screen_Size: 12.9"" | Cellular: Yes | RAM_GB: 4",2024-12-11,2024-12-11,Yes,
676,BB-MKT-00098,S006,NextGen Devices,Headphones,Bose,Tour One,BO-1920-SL,404067920664,0404067920664,Bose Tour One Over-ear Wired Headphones,Enjoy crystal-clear audio with the Bose Tour One. Perfect for music lovers and remote workers.,292.82,0.28,231,https://images.bestbuy.com/marketplace/bose-tour-one-main.jpg,Type: Over-ear | Connectivity: Wired | ANC: No | Battery_Hours: 30,2024-07-20,2024-07-20,Yes,
677,BB-MKT-00421,S004,ValueTech Store,Smart Home,Arlo,Hue Starter Kit,AR-2900-BK,930064258118,0930064258118,Arlo Hue Starter Kit Smart Home Device,Transform your home with the Arlo Hue Starter Kit. Easy setup and seamless smart home integration.,107.77,0.66,154,https://images.bestbuy.com/marketplace/arlo-hue-starter-kit-main.jpg,Connectivity: Z-Wave | Voice_Assistant: Alexa | Power: USB-C,2025-03-01,2025-03-01,Yes,
678,BB-MKT-00629,S003,PrimeElectronics,Smart Home,Amazon,Learning Thermostat,AM-3993-WH,920592079579,0920592079579,Amazon Learning Thermostat Smart Home Device,Transform your home with the Amazon Learning Thermostat. Easy setup and seamless smart home integration.,150.9,1.36,209,https://images.bestbuy.com/marketplace/amazon-learning-thermostat-main.jpg,Connectivity: Zigbee | Voice_Assistant: Google Assistant | Power: Battery,2025-02-11,2025-02-11,Yes,
679,BB-MKT-00222,S001,TechDirect LLC,Tablets,,Galaxy Tab S9,AP-7990-WH,848968119930,0848968119930,"Apple Galaxy Tab S9 12.4"" 512GB Tablet - EXTREMELY DETAILED SPEC DESCRIPTION THAT GOES WAY BEYOND THE ALLOWED CHARACTER LIMIT FOR BEST BUY MARKETPLACE LISTINGS",Stay productive and entertained with the Apple Galaxy Tab S9. Powerful performance in a sleek design.,556.03,0.84,140,https://images.bestbuy.com/marketplace/apple-galaxy-tab-s9-main.jpg,"Storage_GB: 512 | Screen_Size: 12.4"" | Cellular: No | RAM_GB: 4",2024-11-21,2024-11-21,Yes,TITLE_TOO_LONG
680,BB-MKT-00463,S004,ValueTech Store,Headphones,Bose,WH-1000XM5,BO-7462-WH,666831914534,0666831914534,Bose WH-1000XM5 Over-ear Both Headphones,Enjoy crystal-clear audio with the Bose WH-1000XM5. Perfect for music lovers and remote workers.,284.04,0.35,261,https://images.bestbuy.com/marketplace/bose-wh-1000xm5-main.jpg,Type: Over-ear | Connectivity: Both | ANC: No | Battery_Hours: 20,2024-07-29,2024-07-29,Yes,
681,BB-MKT-00566,S006,NextGen Devices,Headphones,Beats,Evolve2 85,BE-8533-SL,329100555535,0329100555535,Beats Evolve2 85 On-ear Wired Headphones,Enjoy crystal-clear audio with the Beats Evolve2 85. Perfect for music lovers and remote workers.,37.25,0.37,330,https://images.bestbuy.com/marketplace/beats-evolve2-85-main.jpg,Type: On-ear | Connectivity: Wired | ANC: Yes | Battery_Hours: 30,2024-07-02,2024-07-02,Yes,
682,BB-MKT-00318,S005,ConnectPro Sales,TVs,Sony,QLED 4K,SO-9536-SL,819896500548,0819896500548,"Sony 75"" 4K UHD Smart TV QLED 4K - EXTREMELY DETAILED SPEC DESCRIPTION THAT GOES WAY BEYOND THE ALLOWED CHARACTER LIMIT FOR BEST BUY MARKETPLACE LISTINGS",Immerse yourself in stunning visuals with the Sony QLED 4K. Features cutting-edge display technology.,2917.52,34.29,484,https://images.bestbuy.com/marketplace/sony-qled-4k-main.jpg,"Screen_Size: 75"" | Resolution: 4K UHD | Smart_TV: No | HDR: Dolby Vision",2024-09-28,2024-09-28,Yes,TITLE_TOO_LONG
683,BB-MKT-00331,S008,DigitalHub USA,Laptops,HP,VivoBook 16,HP-1781-BL,376166543947,0376166543947,"HP VivoBook 16 15.6"" Laptop - 64GB RAM 256GB SSD",Experience premium performance with the HP VivoBook 16. Designed for professionals and students alike.,606.85,1.46,0,https://images.bestbuy.com/marketplace/hp-vivobook-16-main.jpg,"RAM_GB: 64 | Storage_GB: 256 | Screen_Size: 15.6"" | Processor: AMD Ryzen 7",2024-11-08,2023-11-09,Yes,STALE_LISTING
684,BB-MKT-00990,S004,ValueTech Store,Laptops,Apple,Pavilion 15,AP-8746-BL,520392394519,0520392394519,"Apple Pavilion 15 13.3"" Laptop - 64GB RAM 256GB SSD",Experience premium performance with the Apple Pavilion 15. Designed for professionals and students alike.,1400.45,2.43,300,https://images.bestbuy.com/marketplace/apple-pavilion-15-main.jpg,"RAM_GB: 64 | Storage_GB: 256 | Screen_Size: 13.3"" | Processor: Intel i7",2025-01-02,2025-01-02,Yes,
685,BB-MKT-00481,S004,ValueTech Store,Smart Home,Nest,Video Doorbell Pro 2,NE-7020-WH,623137480925,0623137480925,Nest Video Doorbell Pro 2 Smart Home Device,Transform your home with the Nest Video Doorbell Pro 2. Easy setup and seamless smart home integration.,35.01,1.04,344,https://images.bestbuy.com/marketplace/nest-video-doorbell-pro-2-main.jpg,Connectivity: Bluetooth | Voice_Assistant: Google Assistant | Power: Battery,2024-08-23,2024-08-23,Yes,
686,BB-MKT-00619,S004,ValueTech Store,Smart Home,Amazon,Learning Thermostat,AM-5012-BL,317847930030,0317847930030,Amazon Learning Thermostat Smart Home Device,Transform your home with the Amazon Learning Thermostat. Easy setup and seamless smart home integration.,111.92,0.45,146,https://images.bestbuy.com/marketplace/amazon-learning-thermostat-main.jpg,Connectivity: Bluetooth | Voice_Assistant: Apple HomeKit | Power: Battery,2025-04-22,2025-04-22,Yes,
687,BB-MKT-00764,S007,SmartBuy Co,Tablets,Apple,Surface Pro 9,AP-6283-WH,579163334617,0579163334617,"Apple Surface Pro 9 12.9"" 256GB Tablet",Stay productive and entertained with the Apple Surface Pro 9. Powerful performance in a sleek design.,934.82,0.42,69,https://images.bestbuy.com/marketplace/apple-surface-pro-9-main.jpg,"Storage_GB: 256 | Screen_Size: 12.9"" | Cellular: No | RAM_GB: 6",2025-01-30,2025-01-30,Yes,
688,BB-MKT-00346,S005,ConnectPro Sales,Headphones,Bose,Evolve2 85,BO-5895-WH,802146534620,0802146534620,Bose Evolve2 85 In-ear Wireless Headphones,Enjoy crystal-clear audio with the Bose Evolve2 85. Perfect for music lovers and remote workers.,216.42,0.21,341,https://images.bestbuy.com/marketplace/bose-evolve2-85-main.jpg,Type: In-ear | Connectivity: Wireless | ANC: Yes | Battery_Hours: 30,2024-10-20,2024-10-20,Yes,
689,BB-MKT-00389,S005,ConnectPro Sales,Headphones,Apple,Tour One,AP-2999-SL,248051031021,0248051031021,Apple Tour One Over-ear Wired Headphones,Enjoy crystal-clear audio with the Apple Tour One. Perfect for music lovers and remote workers.,200.19,0.3,107,https://images.bestbuy.com/marketplace/apple-tour-one-main.jpg,Type: Over-ear | Connectivity: Wired | ANC: Yes | Battery_Hours: 30,2024-10-16,2024-10-16,Yes,
690,BB-MKT-00466,S006,NextGen Devices,Laptops,Acer,Katana 15,AC-3865-BL,556440471885,0556440471885,"Acer Katana 15 13.3"" Laptop - 64GB RAM 256GB SSD",Experience premium performance with the Acer Katana 15. Designed for professionals and students alike.,1890.52,2.41,70,https://images.bestbuy.com/marketplace/acer-katana-15-main.jpg,"RAM_GB: 64 | Storage_GB: 256 | Screen_Size: 13.3"" | Processor: AMD Ryzen 7",2024-10-11,2024-10-11,Yes,
691,BB-MKT-00097,S004,ValueTech Store,Laptops,HP,IdeaPad 5,HP-9095-BL,790514124625,0790514124625,"HP IdeaPad 5 14"" Laptop - 16GB RAM 256GB SSD",Experience premium performance with the HP IdeaPad 5. Designed for professionals and students alike.,1983.34,2.42,229,https://images.bestbuy.com/marketplace/hp-ideapad-5-main.jpg,"RAM_GB: 16 | Storage_GB: 256 | Screen_Size: 14"" | Processor: Intel i5",2025-04-16,2025-04-16,Yes,
692,BB-MKT-00647,S007,SmartBuy Co,TVs,,V-Series,VI-9005-SL,534826163066,0534826163066,"Vizio 65"" 4K UHD Smart TV V-Series",Immerse yourself in stunning visuals with the Vizio V-Series. Features cutting-edge display technology.,2828.94,50.0,334,https://images.bestbuy.com/marketplace/vizio-v-series-main.jpg,"Screen_Size: 65"" | Resolution: 4K UHD | Smart_TV: Yes | HDR: HDR10",2025-01-09,2025-01-09,Yes,MISSING_BRAND
